Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,
28/10/2024 08:00,WIND,492301,1,HCM,1,62122,1011,200,7,200,14,654,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 08:02,0
28/10/2024 09:00,WIND,492301,1,HCM,1,62122,1011,190,6,190,14,813,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 09:03,0
28/10/2024 10:00,WIND,492301,1,HCM,1,62122,1011,200,7,220,16,924,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 10:02,0
28/10/2024 11:00,WIND,492301,1,HCM,1,62122,1011,210,9,200,18,1024,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 11:02,0
28/10/2024 12:00,WIND,492301,1,HCM,1,62122,1011,200,9,210,16,1123,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 12:02,0
28/10/2024 13:00,WIND,492301,1,HCM,1,62122,1011,210,9,230,16,1215,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 13:02,0
28/10/2024 14:00,WIND,492301,1,HCM,1,62122,1011,220,7,220,14,1254,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 14:02,0
28/10/2024 15:00,WIND,492301,1,HCM,1,62122,1011,230,10,230,18,1413,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 15:02,0
28/10/2024 16:00,WIND,492301,1,HCM,1,62122,1011,240,10,240,20,1512,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 16:02,0
28/10/2024 17:00,WIND,492301,1,HCM,1,62122,1011,240,8,240,16,1553,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 17:02,0
28/10/2024 18:00,WIND,492301,1,HCM,1,62122,1011,240,7,240,17,1652,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 18:02,0
28/10/2024 19:00,WIND,492301,1,HCM,1,62122,1011,230,7,230,12,1759,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 19:02,0
28/10/2024 20:00,WIND,492301,1,HCM,1,62122,1011,240,6,250,12,1855,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 20:02,0
28/10/2024 21:00,WIND,492301,1,HCM,1,62122,1011,230,6,220,12,2000,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 21:03,0
28/10/2024 22:00,WIND,492301,1,HCM,1,62122,1011,230,6,230,13,2131,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 22:02,0
28/10/2024 23:00,WIND,492301,1,HCM,1,62122,1011,240,4,240,9,2152,6,6,6,6,6,NA,NA,NA,NA,28/10/2024 23:02,0
29/10/2024 00:00,WIND,492301,1,HCM,1,62122,1011,230,5,220,10,2321,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 00:03,0
29/10/2024 01:00,WIND,492301,1,HCM,1,62122,1011,230,5,230,11,24,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 01:02,0
29/10/2024 02:00,WIND,492301,1,HCM,1,62122,1011,230,5,230,9,101,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 02:02,0
29/10/2024 03:00,WIND,492301,1,HCM,1,62122,1011,240,4,240,8,226,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 03:02,0
29/10/2024 04:00,WIND,492301,1,HCM,1,62122,1011,240,4,250,7,320,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 04:02,0
29/10/2024 05:00,WIND,492301,1,HCM,1,62122,1011,240,4,250,6,420,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 05:02,0
29/10/2024 06:00,WIND,492301,1,HCM,1,62122,1011,230,3,240,6,509,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 06:03,0
29/10/2024 07:00,WIND,492301,1,HCM,1,62122,1011,240,4,240,6,641,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 07:02,0
29/10/2024 08:00,WIND,492301,1,HCM,1,62122,1011,240,4,240,7,744,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 08:02,0
29/10/2024 09:00,WIND,492301,1,HCM,1,62122,1011,250,5,240,8,816,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 09:03,0
29/10/2024 10:00,WIND,492301,1,HCM,1,62122,1011,260,5,270,8,944,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 10:02,0
29/10/2024 11:00,WIND,492301,1,HCM,1,62122,1011,270,4,260,7,1003,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 11:02,0
29/10/2024 12:00,WIND,492301,1,HCM,1,62122,1011,280,4,230,6,1104,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 12:02,0
29/10/2024 13:00,WIND,492301,1,HCM,1,62122,1011,280,3,280,6,1156,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 13:02,0
29/10/2024 14:00,WIND,492301,1,HCM,1,62122,1011,270,3,280,5,1250,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 14:02,0
29/10/2024 15:00,WIND,492301,1,HCM,1,62122,1011,270,4,270,6,1448,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 15:02,0
29/10/2024 16:00,WIND,492301,1,HCM,1,62122,1011,280,3,270,6,1456,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 16:02,0
29/10/2024 17:00,WIND,492301,1,HCM,1,62122,1011,270,1,300,4,1647,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 17:02,0
29/10/2024 18:00,WIND,492301,1,HCM,1,62122,1011,280,3,310,5,1704,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 18:02,0
29/10/2024 19:00,WIND,492301,1,HCM,1,62122,1011,250,3,240,4,1835,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 19:02,0
29/10/2024 20:00,WIND,492301,1,HCM,1,62122,1011,250,3,260,5,1911,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 20:02,0
29/10/2024 21:00,WIND,492301,1,HCM,1,62122,1011,280,3,260,5,1958,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 21:03,0
29/10/2024 22:00,WIND,492301,1,HCM,1,62122,1011,290,3,270,6,2107,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 22:02,0
29/10/2024 23:00,WIND,492301,1,HCM,1,62122,1011,310,2,310,3,2154,6,6,6,6,6,NA,NA,NA,NA,29/10/2024 23:02,0
30/10/2024 00:00,WIND,492301,1,HCM,1,62122,1011,20,1,40,3,2337,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 00:03,0
30/10/2024 01:00,WIND,492301,1,HCM,1,62122,1011,50,2,360,5,27,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 01:02,0
30/10/2024 02:00,WIND,492301,1,HCM,1,62122,1011,30,4,20,9,121,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 02:02,0
30/10/2024 03:00,WIND,492301,1,HCM,1,62122,1011,30,4,20,6,225,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 03:02,0
30/10/2024 04:00,WIND,492301,1,HCM,1,62122,1011,20,4,20,6,311,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 04:02,0
30/10/2024 05:00,WIND,492301,1,HCM,1,62122,1011,40,2,10,4,352,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 05:02,0
30/10/2024 06:00,WIND,492301,1,HCM,1,62122,1011,20,2,30,3,539,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 06:03,0
30/10/2024 07:00,WIND,492301,1,HCM,1,62122,1011,30,2,30,4,639,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 07:02,0
30/10/2024 08:00,WIND,492301,1,HCM,1,62122,1011,20,3,20,5,715,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 08:02,0
30/10/2024 09:00,WIND,492301,1,HCM,1,62122,1011,50,2,60,4,831,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 09:03,0
30/10/2024 10:00,WIND,492301,1,HCM,1,62122,1011,60,3,50,6,914,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 10:02,0
30/10/2024 11:00,WIND,492301,1,HCM,1,62122,1011,80,3,100,6,951,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 11:02,0
30/10/2024 12:00,WIND,492301,1,HCM,1,62122,1011,90,3,90,6,1138,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 12:02,0
30/10/2024 13:00,WIND,492301,1,HCM,1,62122,1011,80,2,140,4,1202,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 13:02,0
30/10/2024 14:00,WIND,492301,1,HCM,1,62122,1011,40,2,60,6,1335,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 14:02,0
30/10/2024 15:00,WIND,492301,1,HCM,1,62122,1011,60,3,60,6,1408,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 15:02,0
30/10/2024 16:00,WIND,492301,1,HCM,1,62122,1011,60,3,60,8,1514,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 16:02,0
30/10/2024 17:00,WIND,492301,1,HCM,1,62122,1011,50,3,60,7,1620,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 17:02,0
30/10/2024 18:00,WIND,492301,1,HCM,1,62122,1011,60,3,40,7,1718,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 18:02,0
30/10/2024 19:00,WIND,492301,1,HCM,1,62122,1011,80,3,80,7,1820,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 19:02,0
30/10/2024 20:00,WIND,492301,1,HCM,1,62122,1011,100,3,120,6,1927,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 20:02,0
30/10/2024 21:00,WIND,492301,1,HCM,1,62122,1011,60,2,60,6,2014,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 21:03,0
30/10/2024 22:00,WIND,492301,1,HCM,1,62122,1011,60,2,60,4,2110,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 22:02,0
30/10/2024 23:00,WIND,492301,1,HCM,1,62122,1011,70,2,90,3,2200,6,6,6,6,6,NA,NA,NA,NA,30/10/2024 23:02,0
31/10/2024 00:00,WIND,492301,1,HCM,1,62122,1011,100,1,110,3,2309,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 00:03,0
31/10/2024 01:00,WIND,492301,1,HCM,1,62122,1011,70,2,30,5,7,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 01:02,0
31/10/2024 02:00,WIND,492301,1,HCM,1,62122,1011,100,2,110,3,109,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 02:02,0
31/10/2024 03:00,WIND,492301,1,HCM,1,62122,1011,80,2,50,5,201,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 03:02,0
31/10/2024 04:00,WIND,492301,1,HCM,1,62122,1011,90,2,100,2,255,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 04:02,0
31/10/2024 05:00,WIND,492301,1,HCM,1,62122,1011,80,2,70,3,432,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 05:02,0
31/10/2024 06:00,WIND,492301,1,HCM,1,62122,1011,90,1,80,2,450,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 06:03,0
31/10/2024 07:00,WIND,492301,1,HCM,1,62122,1011,120,1,150,3,647,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 07:02,0
31/10/2024 08:00,WIND,492301,1,HCM,1,62122,1011,160,2,160,3,700,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 08:02,0
31/10/2024 09:00,WIND,492301,1,HCM,1,62122,1011,150,2,140,3,845,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 09:03,0
31/10/2024 10:00,WIND,492301,1,HCM,1,62122,1011,140,2,160,4,850,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 10:02,0
31/10/2024 11:00,WIND,492301,1,HCM,1,62122,1011,150,2,130,5,1004,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 11:02,0
31/10/2024 12:00,WIND,492301,1,HCM,1,62122,1011,130,2,80,4,1118,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 12:02,0
31/10/2024 13:00,WIND,492301,1,HCM,1,62122,1011,230,2,180,5,1151,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 13:02,0
31/10/2024 14:00,WIND,492301,1,HCM,1,62122,1011,340,2,280,5,1250,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 14:02,0
31/10/2024 15:00,WIND,492301,1,HCM,1,62122,1011,320,2,300,5,1430,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 15:02,0
31/10/2024 16:00,WIND,492301,1,HCM,1,62122,1011,300,3,310,5,1534,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 16:02,0
31/10/2024 17:00,WIND,492301,1,HCM,1,62122,1011,310,2,320,5,1618,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 17:02,0
31/10/2024 18:00,WIND,492301,1,HCM,1,62122,1011,360,1,340,3,1718,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 18:02,0
31/10/2024 19:00,WIND,492301,1,HCM,1,62122,1011,80,1,70,3,1834,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 19:02,0
31/10/2024 20:00,WIND,492301,1,HCM,1,62122,1011,270,1,300,3,1857,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 20:02,0
31/10/2024 21:00,WIND,492301,1,HCM,1,62122,1011,260,1,270,2,2044,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 21:03,0
31/10/2024 22:00,WIND,492301,1,HCM,1,62122,1011,230,2,270,3,2053,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 22:02,0
31/10/2024 23:00,WIND,492301,1,HCM,1,62122,1011,220,2,230,3,2243,6,6,6,6,6,NA,NA,NA,NA,31/10/2024 23:02,0
01/11/2024 00:00,WIND,492301,1,HCM,1,62122,1011,210,2,180,5,2333,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 00:03,0
01/11/2024 01:00,WIND,492301,1,HCM,1,62122,1011,210,3,200,5,19,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 01:02,0
01/11/2024 02:00,WIND,492301,1,HCM,1,62122,1011,280,4,270,6,145,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 02:02,0
01/11/2024 03:00,WIND,492301,1,HCM,1,62122,1011,270,3,250,7,202,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 03:02,0
01/11/2024 04:00,WIND,492301,1,HCM,1,62122,1011,280,2,320,5,306,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 04:02,0
01/11/2024 05:00,WIND,492301,1,HCM,1,62122,1011,260,2,260,4,431,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 05:02,0
01/11/2024 06:00,WIND,492301,1,HCM,1,62122,1011,280,3,290,7,456,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 06:03,0
01/11/2024 07:00,WIND,492301,1,HCM,1,62122,1011,50,2,360,4,550,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 07:02,0
01/11/2024 08:00,WIND,492301,1,HCM,1,62122,1011,90,2,70,4,710,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 08:02,0
01/11/2024 09:00,WIND,492301,1,HCM,1,62122,1011,170,2,180,4,833,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 09:03,0
01/11/2024 10:00,WIND,492301,1,HCM,1,62122,1011,100,1,70,3,920,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 10:02,0
01/11/2024 11:00,WIND,492301,1,HCM,1,62122,1011,50,2,50,6,1007,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 11:02,0
01/11/2024 12:00,WIND,492301,1,HCM,1,62122,1011,350,2,340,5,1133,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 12:02,0
01/11/2024 13:00,WIND,492301,1,HCM,1,62122,1011,300,3,250,5,1151,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 13:02,0
01/11/2024 14:00,WIND,492301,1,HCM,1,62122,1011,300,2,330,4,1330,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 14:02,0
01/11/2024 15:00,WIND,492301,1,HCM,1,62122,1011,290,3,290,6,1438,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 15:02,0
01/11/2024 16:00,WIND,492301,1,HCM,1,62122,1011,330,4,20,7,1544,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 16:02,0
01/11/2024 17:00,WIND,492301,1,HCM,1,62122,1011,350,4,20,7,1555,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 17:02,0
01/11/2024 18:00,WIND,492301,1,HCM,1,62122,1011,10,4,20,9,1714,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 18:02,0
01/11/2024 19:00,WIND,492301,1,HCM,1,62122,1011,20,5,40,9,1846,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 19:02,0
01/11/2024 20:00,WIND,492301,1,HCM,1,62122,1011,30,5,20,9,1948,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 20:02,0
01/11/2024 21:00,WIND,492301,1,HCM,1,62122,1011,40,5,30,9,1958,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 21:03,0
01/11/2024 22:00,WIND,492301,1,HCM,1,62122,1011,40,2,60,5,2050,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 22:02,0
01/11/2024 23:00,WIND,492301,1,HCM,1,62122,1011,30,1,40,3,2223,6,6,6,6,6,NA,NA,NA,NA,01/11/2024 23:02,0
02/11/2024 00:00,WIND,492301,1,HCM,1,62122,1011,60,1,60,5,2340,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 00:03,0
02/11/2024 01:00,WIND,492301,1,HCM,1,62122,1011,60,1,50,4,17,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 01:02,0
02/11/2024 02:00,WIND,492301,1,HCM,1,62122,1011,70,2,90,4,147,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 02:02,0
02/11/2024 03:00,WIND,492301,1,HCM,1,62122,1011,70,4,80,8,249,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 03:02,0
02/11/2024 04:00,WIND,492301,1,HCM,1,62122,1011,80,5,70,9,305,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 04:02,0
02/11/2024 05:00,WIND,492301,1,HCM,1,62122,1011,80,6,120,12,407,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 05:02,0
02/11/2024 06:00,WIND,492301,1,HCM,1,62122,1011,90,4,100,9,509,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 06:03,0
02/11/2024 07:00,WIND,492301,1,HCM,1,62122,1011,90,4,100,8,625,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 07:02,0
02/11/2024 08:00,WIND,492301,1,HCM,1,62122,1011,80,3,70,6,706,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 08:02,0
02/11/2024 09:00,WIND,492301,1,HCM,1,62122,1011,70,3,70,6,826,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 09:03,0
02/11/2024 10:00,WIND,492301,1,HCM,1,62122,1011,70,4,80,7,940,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 10:02,0
02/11/2024 11:00,WIND,492301,1,HCM,1,62122,1011,50,4,70,7,1002,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 11:02,0
02/11/2024 12:00,WIND,492301,1,HCM,1,62122,1011,50,4,50,8,1148,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 12:02,0
02/11/2024 13:00,WIND,492301,1,HCM,1,62122,1011,60,5,70,10,1212,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 13:02,0
02/11/2024 14:00,WIND,492301,1,HCM,1,62122,1011,60,5,50,9,1340,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 14:02,0
02/11/2024 15:00,WIND,492301,1,HCM,1,62122,1011,60,5,50,8,1400,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 15:02,0
02/11/2024 16:00,WIND,492301,1,HCM,1,62122,1011,50,4,50,9,1511,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 16:02,0
02/11/2024 17:00,WIND,492301,1,HCM,1,62122,1011,40,3,50,6,1559,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 17:02,0
02/11/2024 18:00,WIND,492301,1,HCM,1,62122,1011,20,3,20,6,1732,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 18:02,0
02/11/2024 19:00,WIND,492301,1,HCM,1,62122,1011,40,4,50,9,1804,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 19:02,0
02/11/2024 20:00,WIND,492301,1,HCM,1,62122,1011,50,4,40,8,1851,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 20:02,0
02/11/2024 21:00,WIND,492301,1,HCM,1,62122,1011,60,4,60,7,2049,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 21:03,0
02/11/2024 22:00,WIND,492301,1,HCM,1,62122,1011,70,5,70,8,2122,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 22:02,0
02/11/2024 23:00,WIND,492301,1,HCM,1,62122,1011,80,6,70,12,2216,6,6,6,6,6,NA,NA,NA,NA,02/11/2024 23:02,0
03/11/2024 00:00,WIND,492301,1,HCM,1,62122,1011,80,5,80,9,2306,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 00:03,0
03/11/2024 01:00,WIND,492301,1,HCM,1,62122,1011,80,4,90,8,2359,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 01:02,0
03/11/2024 02:00,WIND,492301,1,HCM,1,62122,1011,70,3,50,6,106,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 02:02,0
03/11/2024 03:00,WIND,492301,1,HCM,1,62122,1011,70,3,60,6,217,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 03:02,0
03/11/2024 04:00,WIND,492301,1,HCM,1,62122,1011,80,4,110,8,335,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 04:02,0
03/11/2024 05:00,WIND,492301,1,HCM,1,62122,1011,70,4,110,8,350,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 05:02,0
03/11/2024 06:00,WIND,492301,1,HCM,1,62122,1011,70,6,80,10,541,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 06:03,0
03/11/2024 07:00,WIND,492301,1,HCM,1,62122,1011,70,6,90,9,626,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 07:02,0
03/11/2024 08:00,WIND,492301,1,HCM,1,62122,1011,80,5,80,11,658,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 08:02,0
03/11/2024 09:00,WIND,492301,1,HCM,1,62122,1011,80,4,90,7,802,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 09:03,0
03/11/2024 10:00,WIND,492301,1,HCM,1,62122,1011,90,5,110,8,859,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 10:02,0
03/11/2024 11:00,WIND,492301,1,HCM,1,62122,1011,90,5,80,11,1010,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 11:02,0
03/11/2024 12:00,WIND,492301,1,HCM,1,62122,1011,90,4,80,9,1056,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 12:02,0
03/11/2024 13:00,WIND,492301,1,HCM,1,62122,1011,90,5,100,10,1155,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 13:02,0
03/11/2024 14:00,WIND,492301,1,HCM,1,62122,1011,90,4,90,7,1253,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 14:02,0
03/11/2024 15:00,WIND,492301,1,HCM,1,62122,1011,70,4,60,8,1445,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 15:02,0
03/11/2024 16:00,WIND,492301,1,HCM,1,62122,1011,80,4,70,7,1500,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 16:02,0
03/11/2024 17:00,WIND,492301,1,HCM,1,62122,1011,80,2,100,5,1647,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 17:02,0
03/11/2024 18:00,WIND,492301,1,HCM,1,62122,1011,70,3,70,7,1724,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 18:02,0
03/11/2024 19:00,WIND,492301,1,HCM,1,62122,1011,60,4,80,7,1801,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 19:02,0
03/11/2024 20:00,WIND,492301,1,HCM,1,62122,1011,60,3,50,7,1850,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 20:02,0
03/11/2024 21:00,WIND,492301,1,HCM,1,62122,1011,60,4,90,7,2031,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 21:02,0
03/11/2024 22:00,WIND,492301,1,HCM,1,62122,1011,70,4,70,7,2129,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 22:02,0
03/11/2024 23:00,WIND,492301,1,HCM,1,62122,1011,90,3,80,7,2151,6,6,6,6,6,NA,NA,NA,NA,03/11/2024 23:02,0
04/11/2024 00:00,WIND,492301,1,HCM,1,62122,1011,70,3,70,6,2256,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 00:03,0
04/11/2024 01:00,WIND,492301,1,HCM,1,62122,1011,70,3,80,5,41,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 01:02,0
04/11/2024 02:00,WIND,492301,1,HCM,1,62122,1011,60,3,60,6,52,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 02:02,0
04/11/2024 03:00,WIND,492301,1,HCM,1,62122,1011,60,3,60,7,215,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 03:02,0
04/11/2024 04:00,WIND,492301,1,HCM,1,62122,1011,60,4,60,6,259,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 04:02,0
04/11/2024 05:00,WIND,492301,1,HCM,1,62122,1011,50,4,50,7,419,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 05:02,0
04/11/2024 06:00,WIND,492301,1,HCM,1,62122,1011,60,5,60,7,538,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 06:03,0
04/11/2024 07:00,WIND,492301,1,HCM,1,62122,1011,60,4,80,6,615,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 07:02,0
04/11/2024 08:00,WIND,492301,1,HCM,1,62122,1011,50,5,50,8,723,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 08:02,0
04/11/2024 09:00,WIND,492301,1,HCM,1,62122,1011,60,5,70,9,823,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 09:03,0
04/11/2024 10:00,WIND,492301,1,HCM,1,62122,1011,70,6,70,12,946,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 10:02,0
04/11/2024 11:00,WIND,492301,1,HCM,1,62122,1011,80,7,80,11,1042,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 11:02,0
04/11/2024 12:00,WIND,492301,1,HCM,1,62122,1011,80,6,90,11,1105,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 12:02,0
04/11/2024 13:00,WIND,492301,1,HCM,1,62122,1011,80,6,90,10,1213,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 13:02,0
04/11/2024 14:00,WIND,492301,1,HCM,1,62122,1011,80,5,100,9,1301,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 14:02,0
04/11/2024 15:00,WIND,492301,1,HCM,1,62122,1011,80,5,90,9,1405,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 15:02,0
04/11/2024 16:00,WIND,492301,1,HCM,1,62122,1011,50,5,30,9,1504,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 16:02,0
04/11/2024 17:00,WIND,492301,1,HCM,1,62122,1011,60,6,70,10,1639,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 17:02,0
04/11/2024 18:00,WIND,492301,1,HCM,1,62122,1011,70,5,60,9,1659,6,6,6,6,6,NA,NA,NA,NA,04/11/2024 18:02,0
