OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,MIN_CROWN_AREA,MAX_CROWN_AREA,DBH,PLANTING_SEASON
26618643,Kings Drive,358462.68,175719.68,358462.68,175719.68,358462.68,175719.68,Acer negundo,Box Elder,Box elder,Acer negundo,5.0,8.0,100.1,200.0,0.27,Not Applicable
26618644,Kings Drive,358461.83,175685.04,358461.83,175685.04,358461.83,175685.04,Acer negundo,Box Elder,Box elder,Acer negundo,2.0,3.0,0.0,20.0,0.07,Not Applicable
26618645,Kings Drive,358461.75,175671.2,358461.75,175671.2,358461.75,175671.2,Prunus Kanzan,Cherry,Kanzan cherry,Prunus Kanzan,1.0,2.0,0.0,20.0,0.04,Planting Season 13/14
26618646,Kings Drive,358462.31,175657.08,358462.31,175657.08,358462.31,175657.08,Acer campestre,Field Maple,Field maple,Acer campestre,1.0,2.0,0.0,20.0,0.06,Not Applicable
26618647,Kings Drive,358463.77,175638.96,358463.77,175638.96,358463.77,175638.96,Acer campestre,Field Maple,Field maple,Acer campestre,1.0,3.0,0.0,20.0,0.08,Not Applicable
26618648,Kings Drive,358497.21,175549.73,358497.21,175549.73,358497.21,175549.73,Acer negundo,Box Elder,Box elder,Acer negundo,3.0,4.0,0.0,20.0,0.09,Not Applicable
26618649,Kings Drive,358492.03,175567.34,358492.03,175567.34,358492.03,175567.34,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,4.0,3.0,,,,Not Applicable
26618650,Kings Drive,358463.22,175737.63,358463.22,175737.63,358463.22,175737.63,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,4.0,4.0,,,,Not Applicable
26618651,Kings Drive,358367.25,176119.24,358367.25,176119.24,358367.25,176119.24,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,,,,,,Not Applicable
26618652,Kings Drive,358486.76,175524.68,358486.76,175524.68,358486.76,175524.68,Sambucus nigra,Elder,Elder,Sambucus nigra,,,,,,Not Applicable
26618653,Kings Drive,358486.37,175520.35,358486.37,175520.35,358486.37,175520.35,Cupressus - Species Unknown,Cypress,Cypress species,Cupressus - Species Unknown,,,,,,Not Applicable
26618654,Kings Drive,358457.33,175785.69,358457.33,175785.69,358457.33,175785.69,Acer negundo,Box Elder,Box elder,Acer negundo,13.0,7.0,20.1,100.0,0.26,Not Applicable
26618655,Greenbank Avenue East,361235.05,174428.39,361235.05,174428.39,361235.05,174428.39,Populus nigra Italica,Poplar,Lombardy poplar,Populus nigra Italica,9.0,19.0,100.1,200.0,0.8300000000000001,Not Applicable
26618656,Kings Drive,358464.46,175598.69,358464.46,175598.69,358464.46,175598.69,Acer negundo,Box Elder,Box elder,Acer negundo,3.0,4.0,0.0,20.0,0.08,Not Applicable
26618657,Kings Drive,358453.19,175662.91,358453.19,175662.91,358453.19,175662.91,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,5.0,4.0,0.0,20.0,0.14,Not Applicable
26618658,Kings Drive,358454.29,175709.71,358454.29,175709.71,358454.29,175709.71,Acer negundo,Box Elder,Box elder,Acer negundo,5.0,4.0,0.0,20.0,0.15,Not Applicable
26618659,Kings Drive,358455.14,175733.79,358455.14,175733.79,358455.14,175733.79,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,4.0,4.0,0.0,20.0,0.12,Not Applicable
26618660,Kings Drive,358428.28,176012.18,358428.28,176012.18,358428.28,176012.18,Prunus Kanzan,Cherry,Kanzan cherry,Prunus Kanzan,6.0,5.0,20.1,100.0,0.15,Not Applicable
26618661,Kings Drive,358471.31,175935.54,358471.31,175935.54,358471.31,175935.54,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,,,,,0.06,Planting Season 20/21
26618662,Kings Drive,358467.05,175951.02,358467.05,175951.02,358467.05,175951.02,Acer negundo,Box Elder,Box elder,Acer negundo,4.0,,,,0.1,Not Applicable
26618663,Kings Drive,358438.0,175996.86,358438.0,175996.86,358438.0,175996.86,Prunus Kanzan,Cherry,Kanzan cherry,Prunus Kanzan,9.0,6.0,20.1,100.0,0.33,Not Applicable
26618664,Kings Drive,358410.28,176042.45,358410.28,176042.45,358410.28,176042.45,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.06,Not Applicable
26618665,Kings Drive,358453.41,175650.52,358453.41,175650.52,358453.41,175650.52,"Acer campestre ""Street Wise""",,Field maple,"Acer campestre ""Street Wise""",,,,,0.06,Planting Season 18/19
26618666,Kings Drive,358470.71,175917.44,358470.71,175917.44,358470.71,175917.44,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,,,,,0.06,Planting Season 21/22
26618667,Tilling Road,359355.01,177228.29,359355.01,177228.29,359355.01,177228.29,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,7.0,7.0,20.1,100.0,0.29,Not Applicable
26618668,Tilling Road,359357.1,177199.96,359357.1,177199.96,359357.1,177199.96,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,8.0,8.0,20.1,100.0,0.41000000000000003,Not Applicable
26618669,Tilling Road,359355.72,177208.06,359355.72,177208.06,359355.72,177208.06,Malus James Grieve,Apple,Apple James Grieve,Malus James Grieve,2.0,2.0,0.0,20.0,0.05,Planting Season 10/11
26618670,Tilling Road,359354.82,177217.82,359354.82,177217.82,359354.82,177217.82,Malus Cox's Orange Pippin,Apple,Apple Cox's Orange Pippin,Malus Cox's Orange Pippin,2.0,2.0,0.0,20.0,0.05,Planting Season 10/11
26618671,Tilling Road,359353.48,177236.1,359353.48,177236.1,359353.48,177236.1,Malus Bramley's Seedling,Apple,Apple Bramley's Seedling,Malus Bramley's Seedling,2.0,2.0,0.0,20.0,0.05,Planting Season 10/11
26618672,Robinson Drive,360200.08,173919.35,360200.08,173919.35,360200.08,173919.35,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,12.0,15.0,100.1,200.0,0.72,Not Applicable
26618673,Robinson Drive,360107.97,173925.13,360107.97,173925.13,360107.97,173925.13,Populus tremula,Aspen,Aspen,Populus tremula,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618674,Robinson Drive,360087.04,173936.27,360087.04,173936.27,360087.04,173936.27,Crataegus crus-gallii,Hawthorn,Cockspur thorn,Crataegus crus-gallii,5.0,5.0,0.0,20.0,0.23,Not Applicable
26618675,Robinson Drive,360087.76,173944.14,360087.76,173944.14,360087.76,173944.14,Crataegus crus-gallii,Hawthorn,Cockspur thorn,Crataegus crus-gallii,3.0,5.0,0.0,20.0,0.14,Planting Season 08/09
26618676,Cransley Crescent,358338.31,177064.44,358338.31,177064.44,358338.31,177064.44,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,5.0,4.0,,,0.12,Planting Season 10/11
26618677,Cransley Crescent,358269.3,177116.72,358269.3,177116.72,358269.3,177116.72,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,9.0,9.0,20.1,100.0,0.25,Not Applicable
26618678,Cransley Crescent,358327.21,177059.06,358327.21,177059.06,358327.21,177059.06,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,5.0,5.0,,,0.11,Planting Season 10/11
26618679,Cransley Crescent,358351.47,177044.77,358351.47,177044.77,358351.47,177044.77,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,3.0,4.0,0.0,20.0,0.11,Not Applicable
26618680,Vassall Road,363559.09,176180.45,363559.09,176180.45,363559.09,176180.45,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Not Applicable
26618681,Ennerdale Road,358572.1,178745.76,358572.1,178745.76,358572.1,178745.76,Chitalpa taschkentensis Sum Ba,Chitalpa,Chitalpa,Chitalpa taschkentensis Sum Ba,,,,,0.06,Planting Season 23/24
26618682,Vassall Road,363558.03,176191.11,363558.03,176191.11,363558.03,176191.11,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Planting Season 09/10
26618683,Vassall Road,363557.56,176341.81,363557.56,176341.81,363557.56,176341.81,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Planting Season 09/10
26618684,Vassall Road,363572.25,176181.35,363572.25,176181.35,363572.25,176181.35,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Planting Season 09/10
26618685,Vassall Road,363569.8,176207.35,363569.8,176207.35,363569.8,176207.35,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,,,,,0.06,Planting Season 19/20
26618686,Vassall Road,363557.04,176204.3,363557.04,176204.3,363557.04,176204.3,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Not Applicable
26618687,Vassall Road,363551.64,176321.9,363551.64,176321.9,363551.64,176321.9,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Not Applicable
26618688,Vassall Road,363566.01,176270.84,363566.01,176270.84,363566.01,176270.84,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Planting Season 09/10
26618689,Vassall Road,363568.22,176244.75,363568.22,176244.75,363568.22,176244.75,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Not Applicable
26618690,Vassall Road,363569.72,176222.57,363569.72,176222.57,363569.72,176222.57,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Planting Season 12/13
26618691,Vassall Road,363560.59,176354.88,363560.59,176354.88,363560.59,176354.88,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,6.0,5.0,20.1,100.0,0.28,Not Applicable
26618692,Vassall Road,363564.69,176284.63,363564.69,176284.63,363564.69,176284.63,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.05,Not Applicable
26618693,Whitmore Avenue,363103.65,171006.96,363103.65,171006.96,363103.65,171006.96,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,2.0,3.0,0.0,20.0,0.05,Planting Season 10/11
26618694,Whitmore Avenue,363108.95,170993.28,363108.95,170993.28,363108.95,170993.28,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,4.0,4.0,0.0,20.0,0.09,Planting Season 10/11
26618695,Whitmore Avenue,363020.6,171145.9,363020.6,171145.9,363020.6,171145.9,Tilia cordata Greenspire,Lime,Small-leaved lime cultivar,Tilia cordata Greenspire,,,,,0.06,Planting Season 22/23
26618696,Whitmore Avenue,363029.48,171153.65,363029.48,171153.65,363029.48,171153.65,Cercis canadensis,,,Cercis canadensis,,,,,0.06,Planting Season 22/23
26618697,Whitmore Avenue,363054.05,171171.61,363054.05,171171.61,363054.05,171171.61,Sorbus torminalis,Service Tree,Wild Service tree,Sorbus torminalis,,,,,0.06,Planting Season 22/23
26618698,Whitmore Avenue,363046.76,171165.38,363046.76,171165.38,363046.76,171165.38,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,,,,,0.06,Planting Season 22/23
26618699,Whitmore Avenue,363038.08,171159.09,363038.08,171159.09,363038.08,171159.09,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 22/23
26618700,Whitmore Avenue,363020.37,171146.03,363020.37,171146.03,363020.37,171146.03,Tilia cordata Greenspire,Lime,Small-leaved lime cultivar,Tilia cordata Greenspire,,,,,0.06,Planting Season 22/23
26618701,Whitmore Avenue,363122.6,171060.83,363122.6,171060.83,363122.6,171060.83,Prunus pissardii,Plum,Cherry plum,Prunus pissardii,8.0,7.0,20.1,100.0,0.38,Not Applicable
26618702,Whitmore Avenue,363123.77,171052.93,363123.77,171052.93,363123.77,171052.93,Prunus pissardii,Plum,Cherry plum,Prunus pissardii,9.0,7.0,20.1,100.0,0.32,Not Applicable
26618703,Keswick Walk,358221.65,178663.28,358221.65,178663.28,358221.65,178663.28,Acer campestre,Field Maple,Field maple,Acer campestre,7.0,6.0,20.1,100.0,0.26,Not Applicable
26618704,Darnley Avenue,359599.13,177003.62,359599.13,177003.62,359599.13,177003.62,Betula pendula Fastigiata,Birch,Fastigiate silver birch,Betula pendula Fastigiata,,,,,0.06,Planting Season 22/23
26618705,Darnley Avenue,359602.76,177012.46,359602.76,177012.46,359602.76,177012.46,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,2.0,0.0,20.0,0.05,Planting Season 12/13
26618706,Church Lane,358521.07,171458.38,358521.07,171458.38,358521.07,171458.38,Betula pendula,Silver Birch,Silver birch,Betula pendula,7.0,10.0,20.1,100.0,0.28,Not Applicable
26618707,Church Lane,358526.06,171452.22,358526.06,171452.22,358526.06,171452.22,Betula pendula,Silver Birch,Silver birch,Betula pendula,11.0,11.0,100.1,200.0,0.5,Not Applicable
26618708,Masefield Way Footpaths,360452.15,176989.3,360452.15,176989.3,360452.15,176989.3,Buddleia davidii,Buddleia,Buddleia,Buddleia davidii,,,,,,Not Applicable
26618709,Newfoundland Way To M32 Roundabout Junct,360060.98,174267.58,360060.98,174267.58,360060.98,174267.58,No Code Allocated,,,No Code Allocated,,,,,,Not Applicable
26618710,Prince Street,358635.86,172583.37,358635.86,172583.37,358635.86,172583.37,Alnus incana,Alder,Grey alder,Alnus incana,10.0,11.0,20.1,100.0,0.4,Not Applicable
26618711,Prince Street,358657.46,172633.4,358657.46,172633.4,358657.46,172633.4,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,,,,,,Not Applicable
26618712,Prince Street,358659.59,172645.88,358659.59,172645.88,358659.59,172645.88,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,,,,,,Not Applicable
26618713,Prince Street,358654.57,172614.7,358654.57,172614.7,358654.57,172614.7,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,,,,,,Not Applicable
26618714,Prince Street,358656.18,172624.8,358656.18,172624.8,358656.18,172624.8,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,,,,,,Not Applicable
26618715,Prince Street,358660.98,172653.98,358660.98,172653.98,358660.98,172653.98,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,,,,,,Not Applicable
26618716,St Gregorys Road,360074.19,177884.07,360074.19,177884.07,360074.19,177884.07,Malus trilobata,Apple,Maple-leaved crabapple,Malus trilobata,,,,,0.06,Planting Season 22/23
26618717,Silverhill Road,356242.33,179502.41,356242.33,179502.41,356242.33,179502.41,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,9.0,9.0,20.1,100.0,0.44,Not Applicable
26618718,Brookdale Road Footpaths,357756.52,168809.82,357756.52,168809.82,357756.52,168809.82,Sorbus torminalis,Service Tree,Wild Service tree,Sorbus torminalis,,,,,0.06,Planting Season 24/25
26618719,Chadleigh Grove,358489.5,169147.31,358489.5,169147.31,358489.5,169147.31,Quercus - Species Unknown,Oak,Unidentified oak,Quercus - Species Unknown,,,,,,Not Applicable
26618720,Prince Street,358631.97,172562.95,358631.97,172562.95,358631.97,172562.95,Alnus incana,Alder,Grey alder,Alnus incana,10.0,10.0,20.1,100.0,0.41000000000000003,Not Applicable
26618721,Prince Street,358614.8,172431.42,358614.8,172431.42,358614.8,172431.42,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,14.0,18.0,100.1,200.0,0.65,Not Applicable
26618722,Prince Street,358615.25,172421.97,358615.25,172421.97,358615.25,172421.97,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,16.0,16.0,100.1,200.0,0.65,Not Applicable
26618723,Prince Street,358615.59,172414.7,358615.59,172414.7,358615.59,172414.7,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,12.0,14.0,100.1,200.0,0.5,Not Applicable
26618724,Prince Street,358615.59,172407.42,358615.59,172407.42,358615.59,172407.42,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,13.0,12.0,100.1,200.0,0.5,Not Applicable
26618725,Druid Hill,356059.74,175984.13,356059.74,175984.13,356059.74,175984.13,Quercus robur,Oak,English oak,Quercus robur,8.0,7.0,20.1,100.0,0.22,Not Applicable
26618726,Bannerman Road,360850.58,174146.73,360850.58,174146.73,360850.58,174146.73,Prunus avium Plena,Cherry,Double white cherry,Prunus avium Plena,6.0,5.0,,,0.11,Not Applicable
26618727,Hadrian Close,355025.72,175864.93,355025.72,175864.93,355025.72,175864.93,Salix caprea,Willow,Goat willow,Salix caprea,6.0,6.0,,,0.41000000000000003,Not Applicable
26618728,Silverhill Road,356209.43,179512.24,356209.43,179512.24,356209.43,179512.24,Tilia x europea,Lime,European lime,Tilia x europea,7.0,10.0,20.1,100.0,0.31,Not Applicable
26618729,Silverhill Road,356214.69,179506.65,356214.69,179506.65,356214.69,179506.65,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,10.0,12.0,100.1,200.0,0.48,Not Applicable
26618730,Silverhill Road,356230.63,179481.88,356230.63,179481.88,356230.63,179481.88,Tilia x europea,Lime,European lime,Tilia x europea,9.0,10.0,20.1,100.0,0.33,Not Applicable
26618731,Silverhill Road,356239.12,179477.81,356239.12,179477.81,356239.12,179477.81,Tilia x europea,Lime,European lime,Tilia x europea,8.0,10.0,20.1,100.0,0.33,Not Applicable
26618732,Silverhill Road,356235.21,179492.4,356235.21,179492.4,356235.21,179492.4,Acer pseudoplatanus cv,Sycamore,Sycamore cultivar,Acer pseudoplatanus cv,14.0,13.0,100.1,200.0,0.58,Not Applicable
26618733,Silverhill Road,356233.34,179504.45,356233.34,179504.45,356233.34,179504.45,Tilia x europea,Lime,European lime,Tilia x europea,8.0,10.0,20.1,100.0,0.32,Not Applicable
26618734,Silverhill Road,356234.53,179508.86,356234.53,179508.86,356234.53,179508.86,Tilia x europea,Lime,European lime,Tilia x europea,8.0,9.0,20.1,100.0,0.29,Not Applicable
26618735,Westleigh Park,360623.44,169786.63,360623.44,169786.63,360623.44,169786.63,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,7.0,7.0,20.1,100.0,0.44,Not Applicable
26618736,Westleigh Park,360724.0,169824.23,360724.0,169824.23,360724.0,169824.23,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618737,Westleigh Park,360719.7,169828.76,360719.7,169828.76,360719.7,169828.76,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618738,Westleigh Park,360697.06,169818.91,360697.06,169818.91,360697.06,169818.91,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618739,Westleigh Park,360697.06,169819.14,360697.06,169819.14,360697.06,169819.14,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,,,,,0.06,Planting Season 23/24
26618740,Westleigh Park,360669.48,169808.55,360669.48,169808.55,360669.48,169808.55,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618741,Westleigh Park,360643.94,169800.44,360643.94,169800.44,360643.94,169800.44,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618742,Westleigh Park,360598.68,169779.29,360598.68,169779.29,360598.68,169779.29,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618743,Westleigh Park,360548.78,169765.17,360548.78,169765.17,360548.78,169765.17,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618744,Westleigh Park,360534.46,169760.87,360534.46,169760.87,360534.46,169760.87,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618745,Westleigh Park,360534.4,169760.23,360534.4,169760.23,360534.4,169760.23,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,,,,,0.06,Planting Season 23/24
26618746,Westleigh Park,360519.66,169756.46,360519.66,169756.46,360519.66,169756.46,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618747,Westleigh Park,360518.59,169762.79,360518.59,169762.79,360518.59,169762.79,Broussonetia papyrifera,Paper Mulberry,Paper mulberry,Broussonetia papyrifera,2.0,3.0,0.0,20.0,0.05,Planting Season 13/14
26618748,Churchways Crescent,359372.29,176548.33,359372.29,176548.33,359372.29,176548.33,Tilia x europea,Lime,European lime,Tilia x europea,8.0,10.0,20.1,100.0,0.42,Not Applicable
26618749,Churchways Crescent,359334.46,176524.16,359334.46,176524.16,359334.46,176524.16,Tilia x europea,Lime,European lime,Tilia x europea,8.0,10.0,20.1,100.0,0.48,Not Applicable
26618750,Churchways Crescent,359326.36,176510.62,359326.36,176510.62,359326.36,176510.62,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,5.0,8.0,20.1,100.0,0.53,Not Applicable
26618751,Churchways Crescent,359310.97,176530.46,359310.97,176530.46,359310.97,176530.46,Amelanchier lamarckii Robin H,Amelanchier,Amelanchier 'Robin Hill',Amelanchier lamarckii Robin H,,,,,,Planting Season 13/14
26618752,Churchways Crescent,359306.78,176560.54,359306.78,176560.54,359306.78,176560.54,Amelanchier lamarckii Robin H,Amelanchier,Amelanchier 'Robin Hill',Amelanchier lamarckii Robin H,2.0,2.0,0.0,20.0,0.09,Not Applicable
