,OBJECTID,X,Y,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,DBH,tree_group,CROWN_VOLUME
39895,26649666,359402.75,173153.84,Quercus robur,Oak,English oak,Quercus robur,0.31,deciduous,1000.3333333333333
39896,26649667,359403.26,173157.14,Juglans regia,Walnut,Common walnut,Juglans regia,0.15,deciduous,280.2333333333333
39897,26649668,359401.99,173161.97,Quercus robur,Oak,English oak,Quercus robur,0.11,deciduous,360.29999999999995
39898,26649669,359397.92,173164.77,Quercus robur,Oak,English oak,Quercus robur,0.15,deciduous,360.29999999999995
39899,26649670,359401.73,173167.31,Quercus robur,Oak,English oak,Quercus robur,0.17,deciduous,360.29999999999995
39900,26649671,359397.16,173169.6,Quercus robur,Oak,English oak,Quercus robur,0.33,deciduous,440.3666666666666
39901,26649672,359387.12,173171.85,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.46,deciduous,2750.5
39902,26649673,359385.69,173167.3,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.5,deciduous,1400.4666666666667
39903,26649674,359398.17,173178.24,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.46,deciduous,1000.3333333333333
39904,26649675,359395.13,173182.56,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.2,evergreen,120.09999999999998
39905,26649676,359406.05,173182.94,Prunus avium,Cherry,Wild cherry,Prunus avium,0.52,deciduous,1200.4
39906,26649677,359406.05,173190.3,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.35,deciduous,360.29999999999995
39907,26649678,359397.16,173193.23,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.38,deciduous,320.26666666666665
39908,26649679,359395.84,173195.57,Quercus robur,Oak,English oak,Quercus robur,0.25,deciduous,243.27706645675528
39909,26649680,359356.76,173203.77,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.42,evergreen,200.16666666666666
39910,26649681,359392.08,173207.58,Quercus robur,Oak,English oak,Quercus robur,0.32,deciduous,440.3666666666666
39911,26649682,359368.4,173195.35,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.4,evergreen,160.13333333333333
39912,26649683,359363.37,173199.19,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.46,deciduous,900.3
39913,26649684,359351.08,173209.17,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.4,evergreen,200.16666666666666
39914,26649685,359310.84,173199.48,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.6,deciduous,1300.4333333333334
39915,26649686,359324.42,173218.76,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.34,deciduous,1000.3333333333333
39916,26649687,359333.49,173198.63,Quercus x hispanica Lucombeana,Oak,Luccombe oak,Quercus x hispanica Lucombeana,0.45,deciduous,1100.3666666666668
39917,26649688,359328.03,173203.24,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.47,deciduous,1100.3666666666668
39918,26649689,359305.81,173198.41,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.62,deciduous,1200.4
39919,26649690,359302.12,173195.44,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.35,deciduous,360.29999999999995
39920,26649691,359327.74,173175.77,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,0.1080555555555555,deciduous,39.587722573792156
39935,26649707,359311.08,173180.56,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.58,deciduous,1500.5
39936,26649708,359310.34,173186.5,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.46,deciduous,1300.4333333333334
39937,26649709,359325.73,173160.63,Ulmus x hollandica,Elm,Dutch elm cultivar,Ulmus x hollandica,0.75,deciduous,6342.599999999999
39938,26649710,359313.06,173172.14,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.45,deciduous,1300.4333333333334
39939,26649711,359315.09,173165.53,Prunus avium Plena,Cherry,Double white cherry,Prunus avium Plena,0.43,deciduous,900.3
39945,26649717,359371.59,173149.95,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.5,deciduous,800.2666666666667
39946,26649718,359316.49,173227.52,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.47,deciduous,53.33333333333333
39947,26649719,359311.16,173215.08,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.56,deciduous,1200.4
39950,26649722,359299.72,173219.4,Crataegus laevigata,Hawthorn,Midland hawthorn,Crataegus laevigata,0.2,deciduous,160.13333333333333
39952,26649724,359382.8,173212.79,Quercus robur,Oak,English oak,Quercus robur,0.24,deciduous,360.29999999999995
39953,26649725,359384.58,173211.26,Quercus robur,Oak,English oak,Quercus robur,0.24,deciduous,360.29999999999995
39954,26649726,359381.28,173209.23,Quercus robur,Oak,English oak,Quercus robur,0.24,deciduous,360.29999999999995
39955,26649727,359380.25,173212.53,Quercus robur,Oak,English oak,Quercus robur,0.24,deciduous,360.29999999999995
39956,26649728,359388.9,173216.35,Quercus robur,Oak,English oak,Quercus robur,0.24,deciduous,360.29999999999995
39957,26649729,359375.18,173215.08,Prunus avium,Cherry,Wild cherry,Prunus avium,0.71,deciduous,1000.3333333333333
39958,26649730,359372.9,173221.43,Prunus avium,Cherry,Wild cherry,Prunus avium,0.55,deciduous,2383.7666666666664
39959,26649731,359378.99,173223.45,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,0.33,deciduous,1600.5333333333333
39960,26649732,359373.4,173228.28,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,0.34,deciduous,1600.5333333333333
39961,26649733,359365.53,173225.74,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,0.34,deciduous,1600.5333333333333
39962,26649734,359367.05,173231.59,Quercus robur,Oak,English oak,Quercus robur,0.21,deciduous,400.3333333333333
39963,26649735,359363.24,173230.57,Quercus robur,Oak,English oak,Quercus robur,0.21,deciduous,400.3333333333333
39964,26649736,359362.73,173233.11,Quercus robur,Oak,English oak,Quercus robur,0.21,deciduous,400.3333333333333
39965,26649737,359356.38,173235.65,Quercus robur,Oak,English oak,Quercus robur,0.21,deciduous,400.3333333333333
39966,26649738,359351.81,173235.4,Quercus robur,Oak,English oak,Quercus robur,0.21,deciduous,400.3333333333333
39967,26649739,359358.41,173224.47,Quercus robur,Oak,English oak,Quercus robur,0.21,deciduous,400.3333333333333
39968,26649740,359364.0,173221.43,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.16,deciduous,1200.4
39969,26649741,359361.72,173228.03,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.16,deciduous,1200.4
39970,26649742,359359.18,173232.6,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.16,deciduous,1200.4
39971,26649743,359369.85,173226.76,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.16,deciduous,1200.4
39972,26649744,359348.25,173232.6,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.29,deciduous,280.2333333333333
39973,26649745,359344.44,173231.84,Quercus robur,Oak,English oak,Quercus robur,0.18,deciduous,440.3666666666666
39974,26649746,359406.18,173176.46,Quercus robur,Oak,English oak,Quercus robur,0.15,deciduous,480.3999999999999
39975,26649747,359412.28,173175.44,Quercus robur,Oak,English oak,Quercus robur,0.15,deciduous,480.3999999999999
39976,26649748,359409.74,173170.36,Quercus robur,Oak,English oak,Quercus robur,0.15,deciduous,480.3999999999999
39977,26649749,359418.37,173171.88,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.27,evergreen,180.14999999999998
39978,26649750,359415.57,173164.51,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.26,evergreen,200.16666666666666
39979,26649751,359410.75,173161.72,Prunus avium,Cherry,Wild cherry,Prunus avium,0.22,deciduous,400.3333333333333
39980,26649752,359409.99,173155.87,Prunus avium,Cherry,Wild cherry,Prunus avium,0.47,deciduous,1000.3333333333333
39981,26649753,359423.96,173130.47,Quercus robur,Oak,English oak,Quercus robur,0.2,deciduous,440.3666666666666
39982,26649754,359420.41,173123.86,Quercus robur,Oak,English oak,Quercus robur,0.22,deciduous,440.3666666666666
39987,26649759,359386.27,173178.97,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.58,deciduous,1100.3666666666668
39988,26649760,359396.3,173180.42,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.31,evergreen,160.13333333333333
39989,26649761,359392.9,173190.36,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.42,deciduous,280.2333333333333
39990,26649762,359381.55,173196.69,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.45,deciduous,160.13333333333333
39991,26649763,359342.41,173221.04,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.66,deciduous,900.3
39992,26649764,359334.8,173219.28,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.2,deciduous,280.2333333333333
39994,26649766,359322.56,173185.8,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.41,deciduous,400.3333333333333
40008,26649780,359329.54,173185.21,Ulmus x hollandica,Elm,Dutch elm cultivar,Ulmus x hollandica,0.2,deciduous,130.8501146556142
40010,26649782,359382.43,173143.63,Magnolia - Species Unknown,Magnolia,Unidentified magnolia,Magnolia - Species Unknown,0.2,deciduous,61.089264410279654
40038,26649810,359398.94,173124.37,Tilia x europea,Lime,European lime,Tilia x europea,0.48,deciduous,1200.4
40039,26649811,359392.92,173140.77,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.37,evergreen,160.13333333333333
40040,26649812,359340.35,173205.48,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.44,deciduous,1100.3666666666668
40042,26649814,359340.88,173230.82,Acer campestre,Field Maple,Field maple,Acer campestre,0.25,deciduous,1000.3333333333333
40043,26649815,359411.51,173179.76,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.23,evergreen,200.16666666666666
40629,26650410,358456.44,173258.63,Salix babylonica,Willow,Weeping willow,Salix babylonica,0.59,deciduous,2200.4
40630,26650411,358489.48,173250.7,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.41,evergreen,260.21666666666664
40631,26650412,358481.7,173211.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.81,deciduous,3117.2333333333336
40632,26650413,358500.66,173243.07,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,0.14,deciduous,26.666666666666664
40633,26650414,358505.19,173241.03,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.14,deciduous,26.666666666666664
40634,26650415,358509.43,173239.4,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.15,deciduous,26.666666666666664
40635,26650416,358513.98,173237.65,Betula utilis,Birch,Himalayan birch,Betula utilis,0.15,deciduous,33.33333333333333
40636,26650417,358521.42,173245.58,Prunus avium,Cherry,Wild cherry,Prunus avium,0.16,deciduous,160.13333333333333
40637,26650418,358526.57,173251.74,Acer platanoides,Maple,Norway maple,Acer platanoides,0.44,deciduous,1100.3666666666668
40638,26650419,358528.36,173255.89,Acer platanoides,Maple,Norway maple,Acer platanoides,0.31,deciduous,400.3333333333333
40639,26650420,358515.15,173265.84,Betula pendula Dalecarlica,Birch,Swedish birch,Betula pendula Dalecarlica,0.25,deciduous,400.3333333333333
40640,26650421,358510.21,173270.53,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,0.14,deciduous,20.0
40641,26650422,358501.73,173280.23,Corylus avellana,Hazel,Hazel,Corylus avellana,0.06,deciduous,20.0
40642,26650423,358496.15,173285.92,Sorbus hupehensis,Rowan,Hupeh rowan,Sorbus hupehensis,0.15,deciduous,20.0
40643,26650424,358494.35,173288.48,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.18,deciduous,160.13333333333333
40644,26650425,358519.56,173277.31,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.37,deciduous,560.4666666666666
40645,26650426,358522.17,173281.45,Prunus avium,Cherry,Wild cherry,Prunus avium,0.61,deciduous,640.5333333333333
40646,26650427,358491.11,173230.49,Salix caprea,Willow,Goat willow,Salix caprea,0.51,deciduous,646.1081384021809
40647,26650428,358511.55,173275.32,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.65,deciduous,1200.4
40802,26650583,359289.86,173771.51,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,0.17,deciduous,26.666666666666664
40803,26650584,359287.88,173778.22,Pittosporum tenuifolium,Pittosporum,Pittosporum,Pittosporum tenuifolium,0.3536009683311034,evergreen,75.25159014254479
40804,26650585,359280.35,173759.91,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.22,deciduous,280.2333333333333
40805,26650586,359287.13,173754.44,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.11,evergreen,13.333333333333332
40806,26650587,359298.72,173738.94,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.3,deciduous,360.29999999999995
40807,26650588,359310.97,173707.14,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.26,deciduous,320.26666666666665
40808,26650589,359302.63,173704.4,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.25,deciduous,280.2333333333333
40809,26650590,359298.2,173715.21,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.24,deciduous,480.3999999999999
40810,26650591,359271.62,173737.7,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.21,deciduous,320.26666666666665
40811,26650592,359266.02,173733.66,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.18,deciduous,320.26666666666665
40812,26650593,359264.32,173738.61,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.19,deciduous,320.26666666666665
40823,26650604,359302.77,173738.02,Acer capillipes,Maple,Kyushu maple,Acer capillipes,0.16,deciduous,83.9628977396134
40824,26650605,359308.9,173724.88,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,0.2,deciduous,201.04118313556825
40825,26650606,359313.46,173712.12,Salix caprea,Willow,Goat willow,Salix caprea,0.22,deciduous,168.60837111859337
40827,26650608,359257.74,173733.61,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.2,deciduous,151.19571355764973
40854,26650636,359575.98,173978.38,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.09,deciduous,20.0
40855,26650637,359580.91,173983.2,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.1,deciduous,20.0
40856,26650638,359586.06,173987.96,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.09,deciduous,20.0
40857,26650639,359590.51,173992.97,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.11,deciduous,26.666666666666664
41167,26650958,361175.9,171349.97,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.9,deciduous,3117.2333333333336
41168,26650959,361181.33,171355.1,Acer platanoides,Maple,Norway maple,Acer platanoides,0.88,deciduous,3117.2333333333336
41169,26650960,361189.48,171364.16,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.96,deciduous,3117.2333333333336
41172,26650963,361198.53,171371.99,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.59,deciduous,2933.866666666667
41173,26650964,361209.09,171384.67,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.7000000000000001,deciduous,1600.5333333333333
41174,26650965,361200.94,171384.07,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.18,deciduous,160.13333333333333
41175,26650966,361201.84,171388.6,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.16,deciduous,160.13333333333333
41176,26650967,361173.95,171463.31,Robinia pseudoacacia Frisia,Acacia,False acacia cultivar,Robinia pseudoacacia Frisia,0.04,deciduous,0.3356506663466121
41177,26650968,361196.11,171398.56,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.65,deciduous,3117.2333333333336
41178,26650969,361189.05,171420.48,Cedrus atlantica,Cedar,Atlas cedar,Cedrus atlantica,0.07,evergreen,2.193200872582487
41179,26650970,361183.13,171424.51,Prunus sargentii,Cherry,Sargent's cherry,Prunus sargentii,0.24,deciduous,240.19999999999996
41180,26650971,361184.35,171431.75,Prunus avium,Cherry,Wild cherry,Prunus avium,0.2,deciduous,240.19999999999996
41181,26650972,361190.37,171434.17,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.68,deciduous,1400.4666666666667
41182,26650973,361181.33,171468.42,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.6900000000000001,deciduous,2933.866666666667
41183,26650974,361173.03,171472.64,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.22,evergreen,240.19999999999996
41184,26650975,361170.92,171470.53,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.6,evergreen,280.2333333333333
41185,26650976,361167.44,171467.06,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.38,evergreen,280.2333333333333
41186,26650977,361162.92,171464.04,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.36,evergreen,240.19999999999996
41187,26650978,361151.76,171452.8,Pinus ponderosa,Pine,Ponderosa pine,Pinus ponderosa,0.06,evergreen,0.24805694217031543
41188,26650979,361161.44,171381.55,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,0.06,deciduous,4.099666834014899
41189,26650980,361160.73,171379.33,Paulownia tomentosa,Foxglove Tree,Foxglove tree,Paulownia tomentosa,0.06,deciduous,2.861496001911473
41190,26650981,361161.86,171354.2,Crataegus - Species Unknown,Hawthorn,Unidentified hawthorn,Crataegus - Species Unknown,0.24,deciduous,26.666666666666664
41191,26650982,361168.5,171343.33,Tilia x europea,Lime,European lime,Tilia x europea,0.65,deciduous,1400.4666666666667
41192,26650983,361157.34,171335.78,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.93,deciduous,2933.866666666667
41193,26650984,361148.58,171326.44,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.73,deciduous,2933.866666666667
41194,26650985,361144.05,171321.0,Acer platanoides,Maple,Norway maple,Acer platanoides,0.73,deciduous,2933.866666666667
41195,26650986,361132.14,171309.08,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.97,deciduous,3117.2333333333336
41196,26650987,361112.67,171321.46,Tilia x europea,Lime,European lime,Tilia x europea,0.96,deciduous,3483.9666666666662
41197,26650988,361116.75,171330.66,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.72,deciduous,3300.6000000000004
41198,26650989,361109.05,171333.08,Tilia x europea,Lime,European lime,Tilia x europea,0.68,deciduous,3667.333333333333
41199,26650990,361104.83,171344.24,Tilia x europea,Lime,European lime,Tilia x europea,1.02,deciduous,3667.333333333333
41200,26650991,361107.09,171292.64,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.93,deciduous,2750.5
41201,26650992,361094.11,171288.71,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.89,deciduous,2750.5
41202,26650993,361080.84,171282.53,Tilia x europea,Lime,European lime,Tilia x europea,0.8,deciduous,3117.2333333333336
41223,26651014,360995.07,171345.27,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,0.13,deciduous,26.666666666666664
41240,26651031,360926.45,171403.74,Tilia x europea,Lime,European lime,Tilia x europea,0.56,deciduous,1500.5
41241,26651032,360925.11,171408.41,Tilia x europea,Lime,European lime,Tilia x europea,0.39,deciduous,1200.4
41245,26651036,360957.83,171421.84,Acer platanoides,Maple,Norway maple,Acer platanoides,0.29,deciduous,320.26666666666665
41246,26651037,360952.88,171430.4,Acer platanoides,Maple,Norway maple,Acer platanoides,0.35,deciduous,360.29999999999995
41247,26651038,360959.57,171439.62,Acer platanoides,Maple,Norway maple,Acer platanoides,0.35,deciduous,360.29999999999995
41248,26651039,360964.9,171464.72,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.07,deciduous,20.0
41249,26651040,361011.88,171484.23,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,0.06,deciduous,4.099666834014899
41250,26651041,360966.53,171496.09,Tilia x europea,Lime,European lime,Tilia x europea,0.8300000000000001,deciduous,1600.5333333333333
41251,26651042,360982.16,171491.68,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.75,deciduous,2750.5
41252,26651043,360987.64,171490.35,Tilia x europea,Lime,European lime,Tilia x europea,0.8,deciduous,2750.5
41253,26651044,360995.93,171488.34,Tilia x europea,Lime,European lime,Tilia x europea,0.52,deciduous,1400.4666666666667
41254,26651045,360999.67,171487.27,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.89,deciduous,2750.5
41255,26651046,361023.6,171481.21,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.6900000000000001,deciduous,2750.5
41256,26651047,361054.21,171473.38,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.7000000000000001,deciduous,1400.4666666666667
41257,26651048,361088.79,171465.07,Tilia x europea,Lime,European lime,Tilia x europea,0.76,deciduous,2933.866666666667
41258,26651049,361101.22,171461.86,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.8,deciduous,2750.5
41259,26651050,361132.72,171461.56,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.4,deciduous,2750.5
41260,26651051,361136.87,171464.63,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.5,deciduous,1400.4666666666667
41261,26651052,361142.21,171468.64,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.4,deciduous,1300.4333333333334
41262,26651053,361145.82,171471.45,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.26,deciduous,1300.4333333333334
41263,26651054,361149.96,171474.79,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.27,deciduous,1300.4333333333334
41264,26651055,361153.84,171477.59,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.45,deciduous,2933.866666666667
41265,26651056,361157.85,171480.39,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.38,deciduous,2933.866666666667
41266,26651057,361160.79,171482.67,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.4,deciduous,2933.866666666667
41267,26651058,361149.28,171425.08,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.2332533589251439,deciduous,280.2333333333333
41268,26651059,361116.63,171422.89,Prunus avium Plena,Cherry,Double white cherry,Prunus avium Plena,0.09,deciduous,20.0
41269,26651060,361116.18,171415.45,Prunus avium Plena,Cherry,Double white cherry,Prunus avium Plena,0.09,deciduous,20.0
41270,26651061,361117.22,171408.45,Prunus avium Plena,Cherry,Double white cherry,Prunus avium Plena,0.09,deciduous,20.0
41271,26651062,361123.33,171400.27,Acer campestre,Field Maple,Field maple,Acer campestre,0.09,deciduous,20.0
41272,26651063,361130.77,171396.99,Acer campestre,Field Maple,Field maple,Acer campestre,0.09,deciduous,20.0
41273,26651064,361137.62,171395.65,Acer campestre,Field Maple,Field maple,Acer campestre,0.09,deciduous,20.0
41274,26651065,361137.62,171419.62,Quercus robur,Oak,English oak,Quercus robur,0.09,deciduous,20.0
41288,26651079,361193.09,171365.67,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.39,deciduous,400.3333333333333
41289,26651080,361204.26,171378.64,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.85,deciduous,2933.866666666667
41290,26651081,361165.33,171465.7,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.32,evergreen,240.19999999999996
41294,26651085,360977.35,171493.02,Tilia x europea,Lime,European lime,Tilia x europea,0.8,deciduous,3117.2333333333336
41295,26651086,361119.66,171454.64,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,1.2,deciduous,2933.866666666667
41297,26651088,361026.26,171309.12,Metasequoia glyptostroboides,Dawn Redwood,Dawn redwood,Metasequoia glyptostroboides,0.1941304347826087,deciduous,155.5815098385792
41298,26651089,361097.28,171404.11,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41299,26651090,361101.97,171400.94,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41300,26651091,361205.23,171405.32,Liquidambar styraciflua ’Worp',American sweetgum,American sweetgum,Liquidambar styraciflua ’Worp',0.305455333429082,deciduous,2.9041043321066664
41301,26651092,361155.05,171425.38,Corylus avellana,Hazel,Hazel,Corylus avellana,0.1533333333333333,deciduous,88.05589832178015
41302,26651093,361208.19,171397.94,Liquidambar styraciflua ’Worp',American sweetgum,American sweetgum,Liquidambar styraciflua ’Worp',0.06,deciduous,2.9041047316020596
41304,26651095,361046.53,171343.49,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41305,26651096,361108.36,171408.95,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41306,26651097,361198.32,171424.12,Liquidambar styraciflua ’Worp',American sweetgum,American sweetgum,Liquidambar styraciflua ’Worp',0.06,deciduous,2.9041047316020596
41307,26651098,361187.9,171385.73,Metasequoia glyptostroboides,Dawn Redwood,Dawn redwood,Metasequoia glyptostroboides,0.06,deciduous,7.565196602875309
41308,26651099,360949.52,171392.37,Metasequoia glyptostroboides,Dawn Redwood,Dawn redwood,Metasequoia glyptostroboides,0.06,deciduous,7.565196602875309
41309,26651100,361129.85,171346.23,Quercus frainetto,Oak,Hungarian oak,Quercus frainetto,0.06,deciduous,2.962029984834877
41310,26651101,361036.59,171472.74,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.06,deciduous,8.579590388482538
41311,26651102,361042.05,171460.09,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.06,deciduous,8.579590388482538
41312,26651103,361017.49,171313.08,Metasequoia glyptostroboides,Dawn Redwood,Dawn redwood,Metasequoia glyptostroboides,0.06,deciduous,7.565196602875309
41315,26651106,361090.61,171395.75,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41316,26651107,361095.4,171390.9,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41317,26651108,361201.72,171415.14,Liquidambar styraciflua ’Worp',American sweetgum,American sweetgum,Liquidambar styraciflua ’Worp',0.06,deciduous,2.9041047316020596
41320,26651111,361000.02,171453.89,Parrotia persica,Ironwood,Persian ironwood,Parrotia persica,0.06,deciduous,2.861496001911473
41321,26651112,361011.28,171475.1,Liriodendron tulipifera Fastig,Tulip Tree,Tulip tree cultivar,Liriodendron tulipifera Fastig,0.1356,deciduous,62.9927940692239
41322,26651113,361057.97,171358.14,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
